,Unnamed: 0,epoch,timestamp,location-long,location-lat,height-above-ellipsoid,height-above-msl
345,345,1329322515,2012-02-15 16:15:15,37.17211,4.014527,685.3,685.3
346,346,1329322812,2012-02-15 16:20:12,37.172125,4.014522,671.3,671.3
347,347,1329323111,2012-02-15 16:25:11,37.172125,4.014522,688.1,688.1
348,348,1329323411,2012-02-15 16:30:11,37.17213,4.01454,667.7,667.7
349,349,1329323711,2012-02-15 16:35:11,37.172107,4.014525,683.4,683.4
350,350,1329324012,2012-02-15 16:40:12,37.172115,4.014524,678.5,678.5
351,351,1329324312,2012-02-15 16:45:12,37.172106,4.014508,675.0,675.0
352,352,1329324612,2012-02-15 16:50:12,37.172128,4.014533,679.6,679.6
353,353,1329324912,2012-02-15 16:55:12,37.172131,4.014523,666.4,666.4
354,354,1329325212,2012-02-15 17:00:12,37.17213,4.014517,694.5,694.5
355,355,1329325512,2012-02-15 17:05:12,37.172091,4.014517,681.0,681.0
356,356,1329325812,2012-02-15 17:10:12,37.172144,4.014517,714.0,714.0
357,357,1329326117,2012-02-15 17:15:17,37.172131,4.014528,682.9,682.9
358,358,1329326410,2012-02-15 17:20:10,37.172115,4.014507,679.3,679.3
359,359,1329326714,2012-02-15 17:25:14,37.172104,4.014552,680.3,680.3
360,360,1329327010,2012-02-15 17:30:10,37.172116,4.014553,675.0,675.0
361,361,1329327310,2012-02-15 17:35:10,37.172104,4.014548,680.4,680.4
362,362,1329327611,2012-02-15 17:40:11,37.172115,4.014537,689.3,689.3
363,363,1329327910,2012-02-15 17:45:10,37.17215,4.014539,683.3,683.3
364,364,1329328212,2012-02-15 17:50:12,37.172122,4.014538,682.4,682.4
365,365,1329328511,2012-02-15 17:55:11,37.172116,4.014536,686.3,686.3
366,366,1329328846,2012-02-15 18:00:46,37.172099,4.014578,670.0,670.0
367,367,1329329111,2012-02-15 18:05:11,37.1721,4.014568,682.3,682.3
368,368,1329329411,2012-02-15 18:10:11,37.172134,4.014571,689.4,689.4
369,369,1329329711,2012-02-15 18:15:11,37.171983,4.014593,736.5,736.5
370,370,1329330012,2012-02-15 18:20:12,37.172125,4.014557,690.6,690.6
371,371,1329330315,2012-02-15 18:25:15,37.17213,4.014573,688.4,688.4
372,372,1329330611,2012-02-15 18:30:11,37.172028,4.014587,705.8,705.8
373,373,1329330910,2012-02-15 18:35:10,37.17213,4.014572,690.9,690.9
374,374,1329331211,2012-02-15 18:40:11,37.172078,4.014585,681.7,681.7
375,375,1329331517,2012-02-15 18:45:17,37.172064,4.014558,691.4,691.4
376,376,1329331811,2012-02-15 18:50:11,37.172086,4.014589,688.0,688.0
377,377,1329332115,2012-02-15 18:55:15,37.172083,4.014586,688.6,688.6
378,378,1329332410,2012-02-15 19:00:10,37.17212,4.01457,690.1,690.1
379,379,1329357644,2012-02-16 02:00:44,37.172085,4.014543,677.9,677.9
380,380,1329357911,2012-02-16 02:05:11,37.172095,4.014534,678.6,678.6
381,381,1329358211,2012-02-16 02:10:11,37.172083,4.014542,676.9,676.9
382,382,1329358510,2012-02-16 02:15:10,37.172095,4.014536,676.9,676.9
383,383,1329358811,2012-02-16 02:20:11,37.172075,4.014551,676.3,676.3
384,384,1329359111,2012-02-16 02:25:11,37.172092,4.014533,676.8,676.8
385,385,1329359411,2012-02-16 02:30:11,37.172075,4.014557,684.5,684.5
386,386,1329359711,2012-02-16 02:35:11,37.172102,4.014541,678.7,678.7
387,387,1329360011,2012-02-16 02:40:11,37.172076,4.014542,679.3,679.3
388,388,1329360311,2012-02-16 02:45:11,37.172073,4.014537,675.6,675.6
389,389,1329360610,2012-02-16 02:50:10,37.172058,4.014548,679.6,679.6
390,390,1329360911,2012-02-16 02:55:11,37.172047,4.014361,698.2,698.2
391,391,1329361210,2012-02-16 03:00:10,37.171995,4.014451,663.8,663.8
392,392,1329361510,2012-02-16 03:05:10,37.172091,4.014538,676.6,676.6
393,393,1329361811,2012-02-16 03:10:11,37.172116,4.014536,677.2,677.2
394,394,1329362110,2012-02-16 03:15:10,37.172051,4.01454,681.1,681.1
395,395,1329362410,2012-02-16 03:20:10,37.172087,4.014556,673.1,673.1
396,396,1329362711,2012-02-16 03:25:11,37.172211,4.013421,669.4,669.4
397,397,1329363011,2012-02-16 03:30:11,37.171609,4.012846,672.2,672.2
398,398,1329363311,2012-02-16 03:35:11,37.170509,4.01238,669.7,669.7
399,399,1329363610,2012-02-16 03:40:10,37.169522,4.01169,671.5,671.5
400,400,1329363910,2012-02-16 03:45:10,37.168619,4.010988,669.0,669.0
401,401,1329364210,2012-02-16 03:50:10,37.168294,4.010699,669.7,669.7
402,402,1329364511,2012-02-16 03:55:11,37.168098,4.010581,671.2,671.2
403,403,1329364812,2012-02-16 04:00:12,37.168408,4.010523,672.4,672.4
404,404,1329365110,2012-02-16 04:05:10,37.168454,4.010889,671.9,671.9
405,405,1329365411,2012-02-16 04:10:11,37.168072,4.01066,672.7,672.7
406,406,1329365714,2012-02-16 04:15:14,37.167572,4.010661,671.3,671.3
407,407,1329366010,2012-02-16 04:20:10,37.167168,4.010597,676.4,676.4
408,408,1329366311,2012-02-16 04:25:11,37.159745,4.012254,672.9,672.9
409,409,1329366611,2012-02-16 04:30:11,37.159437,4.012485,671.8,671.8
410,410,1329366910,2012-02-16 04:35:10,37.158827,4.012493,674.6,674.6
411,411,1329367210,2012-02-16 04:40:10,37.158341,4.012581,672.8,672.8
412,412,1329367510,2012-02-16 04:45:10,37.15797,4.012671,675.8,675.8
413,413,1329367810,2012-02-16 04:50:10,37.157507,4.012613,678.3,678.3
414,414,1329368110,2012-02-16 04:55:10,37.157436,4.012449,678.1,678.1
415,415,1329368409,2012-02-16 05:00:09,37.157777,4.011954,686.3,686.3
416,416,1329368709,2012-02-16 05:05:09,37.158438,4.011619,683.2,683.2
417,417,1329369009,2012-02-16 05:10:09,37.158066,4.011438,685.1,685.1
418,418,1329369308,2012-02-16 05:15:08,37.158371,4.012075,690.9,690.9
419,419,1329369608,2012-02-16 05:20:08,37.158589,4.012346,684.0,684.0
420,420,1329369906,2012-02-16 05:25:06,37.158811,4.011851,683.0,683.0
421,421,1329370210,2012-02-16 05:30:10,37.158771,4.011071,683.4,683.4
422,422,1329370511,2012-02-16 05:35:11,37.158602,4.010525,681.9,681.9
423,423,1329370810,2012-02-16 05:40:10,37.158832,4.009983,685.8,685.8
424,424,1329371107,2012-02-16 05:45:07,37.158636,4.009602,683.9,683.9
425,425,1329371409,2012-02-16 05:50:09,37.159409,4.009514,682.3,682.3
426,426,1329371710,2012-02-16 05:55:10,37.160032,4.010026,680.6,680.6
427,427,1329372040,2012-02-16 06:00:40,37.160556,4.010615,687.8,687.8
428,428,1329372315,2012-02-16 06:05:15,37.160533,4.011397,693.6,693.6
429,429,1329372611,2012-02-16 06:10:11,37.161098,4.011622,685.3,685.3
430,430,1329372911,2012-02-16 06:15:11,37.161857,4.011259,685.6,685.6
431,431,1329373214,2012-02-16 06:20:14,37.165232,4.013758,704.0,704.0
432,432,1329373515,2012-02-16 06:25:15,37.165433,4.013746,690.6,690.6
433,433,1329373816,2012-02-16 06:30:16,37.161386,4.017386,792.8,792.8
434,434,1329374111,2012-02-16 06:35:11,37.160668,4.022065,1228.5,1228.5
435,435,1329374500,2012-02-16 06:41:40,37.19596,4.019309,1239.6,1239.6
436,436,1329374712,2012-02-16 06:45:12,37.214112,4.011741,1403.9,1403.9
437,437,1329375012,2012-02-16 06:50:12,37.235116,3.996286,1258.8,1258.8
438,438,1329375311,2012-02-16 06:55:11,37.271701,3.984701,926.5,926.5
439,439,1329375608,2012-02-16 07:00:08,37.286519,3.981408,930.5,930.5
440,440,1329375909,2012-02-16 07:05:09,37.303721,3.980508,957.6,957.6
441,441,1329376211,2012-02-16 07:10:11,37.30709,3.973377,1049.7,1049.7
442,442,1329376513,2012-02-16 07:15:13,37.316641,3.952507,874.0,874.0
443,443,1329376810,2012-02-16 07:20:10,37.320062,3.948434,1069.2,1069.2
444,444,1329377112,2012-02-16 07:25:12,37.336791,3.953402,1198.9,1198.9
445,445,1329377412,2012-02-16 07:30:12,37.351476,3.938319,1128.1,1128.1
446,446,1329377718,2012-02-16 07:35:18,37.35935,3.915988,1125.5,1125.5
447,447,1329378009,2012-02-16 07:40:09,37.377447,3.901377,1024.8,1024.8
448,448,1329378310,2012-02-16 07:45:10,37.397623,3.888875,1182.1,1182.1
449,449,1329378613,2012-02-16 07:50:13,37.404559,3.897851,1703.7,1703.7
450,450,1329378911,2012-02-16 07:55:11,37.385441,3.892675,719.3,719.3
451,451,1329379515,2012-02-16 08:05:15,37.377897,3.891592,615.9,615.9
452,452,1329379808,2012-02-16 08:10:08,37.378231,3.891891,619.2,619.2
453,453,1329380120,2012-02-16 08:15:20,37.378745,3.892193,616.8,616.8
454,454,1329380517,2012-02-16 08:21:57,37.378205,3.892302,617.4,617.4
455,455,1329380816,2012-02-16 08:26:56,37.378234,3.892055,624.3,624.3
456,456,1329381312,2012-02-16 08:35:12,37.379306,3.892566,618.7,618.7
457,457,1329381608,2012-02-16 08:40:08,37.37963,3.892034,625.4,625.4
458,458,1329382227,2012-02-16 08:50:27,37.37972,3.891559,619.1,619.1
459,459,1329382825,2012-02-16 09:00:25,37.379337,3.891719,619.9,619.9
460,460,1329383108,2012-02-16 09:05:08,37.379464,3.891964,614.5,614.5
461,461,1329383414,2012-02-16 09:10:14,37.379396,3.892354,618.5,618.5
462,462,1329383708,2012-02-16 09:15:08,37.37941,3.8927,616.9,616.9
463,463,1329384005,2012-02-16 09:20:05,37.379583,3.892554,609.2,609.2
464,464,1329384310,2012-02-16 09:25:10,37.379189,3.891977,617.1,617.1
465,465,1329384615,2012-02-16 09:30:15,37.379457,3.892138,625.8,625.8
466,466,1329385251,2012-02-16 09:40:51,37.353375,3.900125,1843.1,1843.1
467,467,1329385809,2012-02-16 09:50:09,37.352807,3.850196,2480.3,2480.3
468,468,1329386415,2012-02-16 10:00:15,37.347766,3.790095,2461.2,2461.2
469,469,1329386710,2012-02-16 10:05:10,37.351012,3.758596,1915.8,1915.8
470,470,1329387012,2012-02-16 10:10:12,37.350368,3.739697,2310.3,2310.3
471,471,1329387311,2012-02-16 10:15:11,37.353745,3.704076,1825.8,1825.8
472,472,1329387611,2012-02-16 10:20:11,37.34087,3.679805,2209.8,2209.8
473,473,1329387910,2012-02-16 10:25:10,37.330367,3.648804,2676.0,2676.0
474,474,1329388208,2012-02-16 10:30:08,37.316446,3.615684,2912.4,2912.4
475,475,1329388506,2012-02-16 10:35:06,37.305048,3.57379,2794.4,2794.4
476,476,1329388811,2012-02-16 10:40:11,37.29651,3.544605,3061.8,3061.8
477,477,1329389108,2012-02-16 10:45:08,37.305553,3.493202,2631.0,2631.0
478,478,1329389414,2012-02-16 10:50:14,37.304715,3.446677,2465.0,2465.0
479,479,1329389714,2012-02-16 10:55:14,37.305784,3.404081,2036.8,2036.8
480,480,1329390014,2012-02-16 11:00:14,37.307114,3.368597,1603.3,1603.3
481,481,1329390313,2012-02-16 11:05:13,37.322008,3.343657,1685.4,1685.4
482,482,1329390611,2012-02-16 11:10:11,37.344605,3.318226,1175.7,1175.7
483,483,1329390908,2012-02-16 11:15:08,37.357974,3.300154,1332.3,1332.3
484,484,1329391210,2012-02-16 11:20:10,37.371226,3.278973,1133.4,1133.4
485,485,1329391508,2012-02-16 11:25:08,37.358285,3.26859,1446.4,1446.4
486,486,1329391814,2012-02-16 11:30:14,37.351969,3.251735,1775.0,1775.0
487,487,1329392115,2012-02-16 11:35:15,37.352197,3.225737,1592.1,1592.1
488,488,1329392411,2012-02-16 11:40:11,37.338566,3.197547,1569.8,1569.8
489,489,1329392710,2012-02-16 11:45:10,37.324621,3.190842,1827.2,1827.2
490,490,1329393011,2012-02-16 11:50:11,37.323553,3.155925,1126.4,1126.4
491,491,1329393305,2012-02-16 11:55:05,37.30682,3.13592,959.8,959.8
492,492,1329393640,2012-02-16 12:00:40,37.2823,3.145401,2126.5,2126.5
493,493,1329394209,2012-02-16 12:10:09,37.28183,3.105993,2719.2,2719.2
494,494,1329394506,2012-02-16 12:15:06,37.292654,3.071752,2240.6,2240.6
495,495,1329394814,2012-02-16 12:20:14,37.281468,3.065059,2503.0,2503.0
496,496,1329395110,2012-02-16 12:25:10,37.273643,3.035891,2460.2,2460.2
497,497,1329395410,2012-02-16 12:30:10,37.274625,3.00321,2243.9,2243.9
498,498,1329395715,2012-02-16 12:35:15,37.279864,2.971214,1890.0,1890.0
499,499,1329396014,2012-02-16 12:40:14,37.280236,2.957919,2054.4,2054.4
500,500,1329396312,2012-02-16 12:45:12,37.293602,2.930729,1425.4,1425.4
501,501,1329396612,2012-02-16 12:50:12,37.283285,2.926693,1817.8,1817.8
502,502,1329396911,2012-02-16 12:55:11,37.276147,2.905627,1733.8,1733.8
503,503,1329397211,2012-02-16 13:00:11,37.256885,2.90819,2315.2,2315.2
504,504,1329397511,2012-02-16 13:05:11,37.244938,2.874696,1817.3,1817.3
505,505,1329397811,2012-02-16 13:10:11,37.215818,2.878222,1886.4,1886.4
506,506,1329398111,2012-02-16 13:15:11,37.198498,2.887602,2372.7,2372.7
507,507,1329398409,2012-02-16 13:20:09,37.21763,2.886806,2033.8,2033.8
508,508,1329398711,2012-02-16 13:25:11,37.234251,2.874521,1662.5,1662.5
509,509,1329399012,2012-02-16 13:30:12,37.228843,2.869224,2084.5,2084.5
510,510,1329399311,2012-02-16 13:35:11,37.214838,2.878158,2620.2,2620.2
511,511,1329399609,2012-02-16 13:40:09,37.228833,2.875488,2518.8,2518.8
512,512,1329399907,2012-02-16 13:45:07,37.217128,2.877069,2962.5,2962.5
513,513,1329400252,2012-02-16 13:50:52,37.233181,2.852267,2547.2,2547.2
514,514,1329400513,2012-02-16 13:55:13,37.236852,2.843571,2459.2,2459.2
515,515,1329400814,2012-02-16 14:00:14,37.245559,2.832433,2259.7,2259.7
516,516,1329401113,2012-02-16 14:05:13,37.242272,2.834141,2380.8,2380.8
517,517,1329401410,2012-02-16 14:10:10,37.242999,2.835592,2424.7,2424.7
518,518,1329401711,2012-02-16 14:15:11,37.246117,2.836955,2399.6,2399.6
519,519,1329402009,2012-02-16 14:20:09,37.24289,2.841796,2883.5,2883.5
520,520,1329402618,2012-02-16 14:30:18,37.286119,2.854548,2675.3,2675.3
521,521,1329402911,2012-02-16 14:35:11,37.31436,2.857015,2320.1,2320.1
522,522,1329403517,2012-02-16 14:45:17,37.375892,2.858697,1255.0,1255.0
523,523,1329403816,2012-02-16 14:50:16,37.401945,2.862103,833.8,833.8
524,524,1329404107,2012-02-16 14:55:07,37.391021,2.867711,1076.1,1076.1
525,525,1329404410,2012-02-16 15:00:10,37.387996,2.871405,1141.1,1141.1
526,526,1329404710,2012-02-16 15:05:10,37.410153,2.870642,889.3,889.3
527,527,1329405008,2012-02-16 15:10:08,37.413292,2.872994,1024.4,1024.4
528,528,1329405311,2012-02-16 15:15:11,37.438003,2.877398,941.7,941.7
529,529,1329405611,2012-02-16 15:20:11,37.437438,2.886453,1038.9,1038.9
530,530,1329405912,2012-02-16 15:25:12,37.471836,2.885507,635.3,635.3
531,531,1329406206,2012-02-16 15:30:06,37.493335,2.886774,351.5,351.5
532,532,1329406507,2012-02-16 15:35:07,37.494589,2.886058,347.6,347.6
533,533,1329406811,2012-02-16 15:40:11,37.49461,2.886062,348.6,348.6
534,534,1329407111,2012-02-16 15:45:11,37.494601,2.886059,347.6,347.6
535,535,1329407410,2012-02-16 15:50:10,37.494593,2.886055,343.2,343.2
536,536,1329407710,2012-02-16 15:55:10,37.494596,2.886062,343.8,343.8
537,537,1329408040,2012-02-16 16:00:40,37.494274,2.88643,344.5,344.5
538,538,1329408316,2012-02-16 16:05:16,37.491927,2.888877,343.9,343.9
539,539,1329408613,2012-02-16 16:10:13,37.491912,2.888889,340.3,340.3
540,540,1329408911,2012-02-16 16:15:11,37.491907,2.888883,342.6,342.6
541,541,1329409211,2012-02-16 16:20:11,37.491906,2.888889,343.1,343.1
542,542,1329409546,2012-02-16 16:25:46,37.491906,2.888886,347.6,347.6
543,543,1329409810,2012-02-16 16:30:10,37.491908,2.888877,350.2,350.2
544,544,1329410111,2012-02-16 16:35:11,37.491904,2.888886,345.2,345.2
545,545,1329410412,2012-02-16 16:40:12,37.49189,2.888885,340.9,340.9
546,546,1329410712,2012-02-16 16:45:12,37.491908,2.888902,345.8,345.8
547,547,1329411012,2012-02-16 16:50:12,37.491903,2.888887,347.3,347.3
548,548,1329411311,2012-02-16 16:55:11,37.491898,2.888892,342.1,342.1
549,549,1329411612,2012-02-16 17:00:12,37.491887,2.888898,344.8,344.8
550,550,1329411912,2012-02-16 17:05:12,37.491888,2.888893,344.9,344.9
551,551,1329412211,2012-02-16 17:10:11,37.491893,2.888891,346.9,346.9
552,552,1329412512,2012-02-16 17:15:12,37.491906,2.888893,346.0,346.0
553,553,1329412811,2012-02-16 17:20:11,37.491876,2.888888,345.6,345.6
554,554,1329413112,2012-02-16 17:25:12,37.491875,2.888894,348.1,348.1
555,555,1329413411,2012-02-16 17:30:11,37.4919,2.888889,350.6,350.6
556,556,1329413710,2012-02-16 17:35:10,37.49187,2.888888,347.5,347.5
557,557,1329414010,2012-02-16 17:40:10,37.491891,2.888907,344.2,344.2
558,558,1329414310,2012-02-16 17:45:10,37.491891,2.888917,345.5,345.5
559,559,1329414610,2012-02-16 17:50:10,37.491884,2.888915,346.8,346.8
560,560,1329414910,2012-02-16 17:55:10,37.491909,2.888898,351.1,351.1
561,561,1329415210,2012-02-16 18:00:10,37.49188,2.888902,350.4,350.4
562,562,1329415510,2012-02-16 18:05:10,37.491872,2.888911,353.5,353.5
563,563,1329415810,2012-02-16 18:10:10,37.491873,2.8889,350.9,350.9
564,564,1329416111,2012-02-16 18:15:11,37.491867,2.888895,351.7,351.7
565,565,1329416411,2012-02-16 18:20:11,37.491858,2.888911,351.0,351.0
566,566,1329416712,2012-02-16 18:25:12,37.491875,2.888912,348.9,348.9
567,567,1329417011,2012-02-16 18:30:11,37.491859,2.888911,351.1,351.1
568,568,1329417311,2012-02-16 18:35:11,37.491862,2.888909,353.0,353.0
569,569,1329417612,2012-02-16 18:40:12,37.491863,2.888907,337.7,337.7
570,570,1329417917,2012-02-16 18:45:17,37.491844,2.888914,338.1,338.1
571,571,1329418212,2012-02-16 18:50:12,37.491861,2.888916,352.2,352.2
572,572,1329418512,2012-02-16 18:55:12,37.49182,2.888924,332.5,332.5
573,573,1329418811,2012-02-16 19:00:11,37.491732,2.888968,350.8,350.8
574,574,1329444050,2012-02-17 02:00:50,37.491896,2.888881,343.7,343.7
575,575,1329444310,2012-02-17 02:05:10,37.491887,2.888872,339.5,339.5
576,576,1329444611,2012-02-17 02:10:11,37.491901,2.888873,339.7,339.7
577,577,1329444911,2012-02-17 02:15:11,37.491877,2.888866,337.2,337.2
578,578,1329445212,2012-02-17 02:20:12,37.491897,2.888878,344.7,344.7
579,579,1329445511,2012-02-17 02:25:11,37.491891,2.888871,341.3,341.3
580,580,1329445811,2012-02-17 02:30:11,37.491903,2.888878,340.2,340.2
581,581,1329446110,2012-02-17 02:35:10,37.491898,2.888881,341.9,341.9
582,582,1329446410,2012-02-17 02:40:10,37.491893,2.888875,341.4,341.4
583,583,1329446710,2012-02-17 02:45:10,37.491885,2.888881,341.7,341.7
584,584,1329447010,2012-02-17 02:50:10,37.491892,2.888872,344.3,344.3
585,585,1329447311,2012-02-17 02:55:11,37.491896,2.888885,340.3,340.3
586,586,1329447611,2012-02-17 03:00:11,37.491889,2.888866,340.8,340.8
587,587,1329447911,2012-02-17 03:05:11,37.491895,2.888882,343.6,343.6
588,588,1329448211,2012-02-17 03:10:11,37.491893,2.888862,343.6,343.6
589,589,1329448511,2012-02-17 03:15:11,37.491888,2.888878,338.3,338.3
590,590,1329448811,2012-02-17 03:20:11,37.491889,2.888872,342.2,342.2
591,591,1329449110,2012-02-17 03:25:10,37.491889,2.888873,340.5,340.5
592,592,1329449410,2012-02-17 03:30:10,37.491902,2.888867,338.4,338.4
593,593,1329449711,2012-02-17 03:35:11,37.491908,2.888874,332.5,332.5
594,594,1329450010,2012-02-17 03:40:10,37.491895,2.888871,340.0,340.0
595,595,1329450310,2012-02-17 03:45:10,37.491904,2.888869,343.2,343.2
596,596,1329450611,2012-02-17 03:50:11,37.491903,2.888857,343.5,343.5
597,597,1329450910,2012-02-17 03:55:10,37.49189,2.888885,341.9,341.9
598,598,1329451210,2012-02-17 04:00:10,37.491897,2.888885,341.9,341.9
599,599,1329451511,2012-02-17 04:05:11,37.491898,2.888871,346.3,346.3
600,600,1329451811,2012-02-17 04:10:11,37.4919,2.888882,340.3,340.3
601,601,1329452111,2012-02-17 04:15:11,37.491887,2.888875,343.7,343.7
602,602,1329452410,2012-02-17 04:20:10,37.491859,2.888901,341.2,341.2
603,603,1329452710,2012-02-17 04:25:10,37.49189,2.888879,345.4,345.4
604,604,1329453009,2012-02-17 04:30:09,37.491889,2.888883,346.5,346.5
605,605,1329453311,2012-02-17 04:35:11,37.491906,2.888888,352.6,352.6
606,606,1329453610,2012-02-17 04:40:10,37.491888,2.888881,347.3,347.3
607,607,1329453909,2012-02-17 04:45:09,37.491885,2.888881,348.2,348.2
608,608,1329454210,2012-02-17 04:50:10,37.491895,2.888875,348.2,348.2
609,609,1329454510,2012-02-17 04:55:10,37.491873,2.888878,346.1,346.1
610,610,1329454810,2012-02-17 05:00:10,37.491861,2.888892,347.4,347.4
611,611,1329455111,2012-02-17 05:05:11,37.491886,2.888877,350.4,350.4
612,612,1329455411,2012-02-17 05:10:11,37.491885,2.88887,349.8,349.8
613,613,1329455710,2012-02-17 05:15:10,37.491865,2.888861,349.7,349.7
614,614,1329456008,2012-02-17 05:20:08,37.491892,2.888865,351.3,351.3
615,615,1329456311,2012-02-17 05:25:11,37.491887,2.888861,349.4,349.4
616,616,1329456611,2012-02-17 05:30:11,37.491898,2.888863,347.8,347.8
617,617,1329456911,2012-02-17 05:35:11,37.491887,2.888864,350.1,350.1
618,618,1329457211,2012-02-17 05:40:11,37.491899,2.888847,347.9,347.9
619,619,1329457512,2012-02-17 05:45:12,37.491881,2.888856,350.0,350.0
620,620,1329457816,2012-02-17 05:50:16,37.491903,2.888852,349.4,349.4
621,621,1329458111,2012-02-17 05:55:11,37.491893,2.888846,352.3,352.3
622,622,1329458445,2012-02-17 06:00:45,37.49194,2.888834,348.0,348.0
623,623,1329458712,2012-02-17 06:05:12,37.49193,2.888839,347.8,347.8
624,624,1329459044,2012-02-17 06:10:44,37.49194,2.888839,349.3,349.3
625,625,1329459400,2012-02-17 06:16:40,37.491911,2.888821,344.4,344.4
626,626,1329459608,2012-02-17 06:20:08,37.491928,2.888834,349.7,349.7
627,627,1329459913,2012-02-17 06:25:13,37.491912,2.888823,344.6,344.6
628,628,1329460214,2012-02-17 06:30:14,37.49191,2.888823,347.1,347.1
629,629,1329460513,2012-02-17 06:35:13,37.49195,2.888834,352.4,352.4
630,630,1329460809,2012-02-17 06:40:09,37.491934,2.888826,352.1,352.1
631,631,1329461212,2012-02-17 06:46:52,37.483505,2.886239,444.2,444.2
632,632,1329461473,2012-02-17 06:51:13,37.475899,2.888413,700.0,700.0
633,633,1329461797,2012-02-17 06:56:37,37.471726,2.872241,935.9,935.9
634,634,1329462013,2012-02-17 07:00:13,37.465822,2.863941,1188.1,1188.1
635,635,1329462315,2012-02-17 07:05:15,37.457139,2.837676,1134.0,1134.0
636,636,1329462611,2012-02-17 07:10:11,37.457832,2.829636,1465.1,1465.1
637,637,1329462911,2012-02-17 07:15:11,37.466276,2.795017,1194.1,1194.1
638,638,1329463210,2012-02-17 07:20:10,37.460129,2.780422,1548.9,1548.9
639,639,1329463512,2012-02-17 07:25:12,37.473985,2.753535,1542.6,1542.6
640,640,1329463811,2012-02-17 07:30:11,37.491228,2.721503,1194.7,1194.7
641,641,1329464112,2012-02-17 07:35:12,37.502375,2.688744,878.5,878.5
642,642,1329464408,2012-02-17 07:40:08,37.510431,2.661912,774.0,774.0
